idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
0,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 4) goal (3, 4). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.12319100005697692,0.025569796875402062,633.83984375,pre_replay,False
1,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,RRRU,1,1,1.0,1,1,0,0,0.010239999937766697,0.025569796875402062,633.83984375,pre_replay,False
2,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1). After moves UDUDU where do you end?","[4, 0]","[4, 0]",1,1,1.0,2,2,0,0,0.012340000012045493,0.025569796875402062,633.83984375,pre_replay,False
3,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 0) goal (4, 3). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.007539999842265388,0.025569796875402062,633.83984375,pre_replay,False
4,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,RRRU,1,1,1.0,1,1,0,0,0.006920000032550888,0.025569796875402062,633.83984375,pre_replay,False
5,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 3). After moves DUDUD where do you end?","[0, 4]","[0, 4]",1,1,1.0,2,2,0,0,0.008749999778956408,0.025569796875402062,633.83984375,pre_replay,False
6,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (1, 2) goal (0, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.0069899997470201924,0.025569796875402062,633.83984375,pre_replay,False
7,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,RRRU,1,1,1.0,1,1,0,0,0.006699999630654929,0.025569796875402062,633.83984375,pre_replay,False
8,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1). After moves LRLRD where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.008580000212532468,0.025569796875402062,633.83984375,pre_replay,False
9,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1) goal (1, 4). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006960000064282212,0.025569796875402062,633.83984375,pre_replay,False
10,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,RRRU,1,1,1.0,1,1,0,0,0.006720000328641618,0.025569796875402062,633.83984375,pre_replay,False
11,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (3, 3). After moves RULRL where do you end?","[3, 2]","[3, 2]",1,1,1.0,2,2,0,0,0.008370000159629853,0.025569796875402062,633.83984375,pre_replay,False
12,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (1, 2) goal (0, 0). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006660000053670956,0.025569796875402062,633.83984375,pre_replay,False
13,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (2, 4) to (4, 3)?",RUR,RUR,1,1,1.0,1,1,0,0,0.006680000296910293,0.025569796875402062,633.83984375,pre_replay,False
14,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 1). After moves RLRDU where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.008239999715442536,0.025569796875402062,633.83984375,pre_replay,False
15,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 3) goal (3, 1). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,0.006450000000768341,0.025569796875402062,633.83984375,pre_replay,False
16,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,RRRU,1,1,1.0,1,1,0,0,0.006469999789260328,0.025569796875402062,633.83984375,pre_replay,False
17,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 2). After moves DLDUD where do you end?","[3, 4]","[3, 4]",1,1,1.0,2,2,0,0,0.008129999969241908,0.025569796875402062,633.83984375,pre_replay,False
