idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (3, 4). What is the shortest path length?",7,10,0,0,0.0,1,1,0,0,399.0878660006274,False,10,7,1.4285714285714286,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (3, 1) via (3, 2).",0,0,0.0,8,1,1,1,533.919741000318,False,0,2,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RLURR where do you end?","[2, 0]","(0, 5)",0,0,0.0,2,2,0,0,203.7630229997376,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3) goal (4, 1). What is the shortest path length?",4,6,0,0,0.0,1,1,0,0,86.44119000018691,False,6,4,1.5,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (4, 4) -> (4, 3) -> (5, 3) -> (5, 4) -> (4, 4) -> (1, 4)",0,0,0.0,32,1,1,0,1849.4527050006582,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1). After moves RUDUL where do you end?","[2, 0]","(3, 1)",0,0,0.0,2,2,0,0,204.13956500033237,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,10,0,0,0.0,1,1,0,0,110.29770099958114,False,10,4,2.5,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",0,0,0.0,29,1,1,0,1682.1367359998476,False,0,2,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DUDUU where do you end?","[4, 2]","(1, 1)",0,0,0.0,2,2,0,0,207.4172250004267,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,8,0,0,0.0,1,1,0,0,90.60326400049235,False,8,4,2.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (1, 5) -> (1, 4)",0,0,0.0,26,1,1,0,1547.7600939993863,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","(2, 4)",0,0,0.0,2,2,0,0,204.14404399980413,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,6,0,0,0.0,1,1,0,0,86.80272199944739,False,6,5,1.2,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (3, 2) -> (2, 2) -> (1, 2) -> (1, 4)",0,0,0.0,14,1,1,0,862.6961410000149,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 3)",0,0,0.0,2,2,0,0,206.35652800046955,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,8,0,0,0.0,1,1,0,0,86.29632999964088,False,8,2,4.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",0,0,0.0,20,1,1,0,1190.65735499953,False,0,4,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(3, 3)",0,1,0.0,2,2,0,0,203.5831410003084,True,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,10,0,0,0.0,1,1,0,0,110.19443100030912,False,10,6,1.6666666666666667,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (4, 3) → (3, 3) → (2, 3) → (2, 4) → (1, 4)",0,0,0.0,17,1,1,0,1028.5231580000982,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(4, 5)",0,0,0.0,2,2,0,0,204.384656000002,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,7,0,0,0.0,1,1,0,0,86.55274099965027,False,7,2,3.5,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (3, 2) -> (2, 2) -> (2, 4)",0,0,0.0,14,1,1,0,861.3074320001033,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(3, 1)",0,0,0.0,2,2,0,0,205.90069399986533,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,8,0,0,0.0,1,1,0,0,86.43766999921354,False,8,1,8.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",0,0,0.0,26,1,1,0,1536.2536239999827,False,0,2,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 2)",0,0,0.0,2,2,0,0,204.66470699921047,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,7,0,0,0.0,1,1,0,0,86.92770299967378,False,7,4,1.75,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (1, 2) → (1, 4)",0,0,0.0,14,1,1,0,864.7351019999405,False,0,5,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(3, 1)",0,0,0.0,2,2,0,0,204.40485600011016,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,7,0,0,0.0,1,1,0,0,86.659301000509,False,7,5,1.4,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (0, 4) -> (2, 4) -> (3, 2) -> (4, 3)",0,0,0.0,14,1,1,0,863.9570770001228,False,0,4,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(4, 3)",0,0,0.0,2,2,0,0,204.08348399996612,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,8,0,0,0.0,1,1,0,0,86.39516899984301,False,8,3,2.6666666666666665,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",0,0,0.0,26,1,1,0,1522.345770999891,False,0,2,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(4, 1)",0,0,0.0,2,2,0,0,204.40956499987806,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,8,0,0,0.0,1,1,0,0,86.93767300064792,False,8,3,2.6666666666666665,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",0,0,0.0,20,1,1,0,1189.352706000136,False,0,4,0.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 4)",0,0,0.0,2,2,0,0,204.5431369997459,False,5,5,1.0,569.8638271323074,1713.53515625,pre_replay,False,0.5249541800367297,1.0,50,50,50,50,0.10883307992116897,0.0,0,50,50,50,0.06056431995602907,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
