idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
0,"Carol bought a apple at StoreB. StoreB is in Berlin. However, others report StoreB is in London. Despite conflicting reports, in which city did Carol buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,68.29061799999181,0,0.21770099965578993,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
1,"Bob bought a ball at StoreA. StoreA is in Berlin. However, others report StoreA is in Rome. Despite conflicting reports, in which city did Bob buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.43497300021772,0,0.11443099992902717,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
2,"Dave bought a coin at StoreC. StoreC is in Rome. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,91.01567000016075,0,0.1115899999604153,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
3,"Bob bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Bob buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.69579499996325,0,0.12116000016249018,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
4,"Alice bought a book at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Alice buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.20352299998922,0,0.11990000029982184,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
5,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,95.0564879999547,0,0.11643000016192673,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
6,"Carol bought a apple at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the apple?",London,London,1,1,1.0,1,1,0,0,67.56755400010661,0,0.14414999986911425,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
7,"Dave bought a book at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.86591599984604,0,0.10726000027716509,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
8,"Carol bought a ball at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.46408299977702,0,0.10685100005503045,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
9,"Carol bought a book at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",London,London,1,1,1.0,1,1,0,0,67.35201400033475,0,0.104909999663505,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
10,"Bob bought a book at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Bob buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,71.00778999983959,0,0.10966000036205514,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
11,"Carol bought a apple at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the apple?",London,London.,0,0,0.0,1,1,0,1,90.60138699987874,0,0.10778100022434955,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
12,"Carol bought a coin at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the coin?",London,London,1,1,1.0,1,1,0,0,67.23687300018355,0,0.10955000016110716,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
13,"Carol bought a book at StoreA. StoreA is in London. However, others report StoreA is in Berlin. Despite conflicting reports, in which city did Carol buy the book?",London,London,1,1,1.0,1,1,0,0,67.2305029997915,0,0.10551000013947487,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
14,"Dave bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.53806699967026,0,0.10442999973747646,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
15,"Carol bought a apple at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,70.84441799997876,0,0.11489100006656372,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
16,"Dave bought a apple at StoreA. StoreA is in Berlin. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.39290400037135,0,0.11218999998163781,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
17,"Bob bought a ball at StoreC. StoreC is in Rome. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Bob buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.55483699967226,0,0.1098110001294117,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
18,"Alice bought a coin at StoreB. StoreB is in Paris. However, others report StoreB is in Berlin. Despite conflicting reports, in which city did Alice buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,67.26149299993267,0,0.10819999988598283,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
19,"Dave bought a coin at StoreC. StoreC is in Paris. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,68.65067899980204,0,0.10563100022409344,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
20,"Dave bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,70.75197800031674,0,0.12542099966594833,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
21,"Alice bought a apple at StoreA. StoreA is in Paris. However, others report StoreA is in London. Despite conflicting reports, in which city did Alice buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,67.35134300015488,0,0.10774100019261823,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
22,"Alice bought a book at StoreA. StoreA is in Berlin. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Alice buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.06705199985663,0,0.10917100007645786,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
23,"Dave bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.2254520000024,0,0.10528099983275752,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
24,"Carol bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.86621599985665,0,0.10543000007601222,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
25,"Alice bought a coin at StoreB. StoreB is in Rome. However, others report StoreB is in London. Despite conflicting reports, in which city did Alice buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,94.25170399981653,0,0.10835000011866214,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
26,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,90.69134799983658,0,0.10922000001301058,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
27,"Carol bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.32138300003498,0,0.10582000004433212,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
28,"Bob bought a book at StoreB. StoreB is in London. However, others report StoreB is in Paris. Despite conflicting reports, in which city did Bob buy the book?",London,London,1,1,1.0,1,1,0,0,67.44794399992315,0,0.10486000019227504,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
29,"Alice bought a apple at StoreC. StoreC is in London. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Alice buy the apple?",London,London,1,1,1.0,1,1,0,0,67.41515300018364,0,0.1133010000557988,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
30,"Alice bought a ball at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Paris,Paris,1,1,1.0,1,1,0,0,70.76729800019166,0,0.1095810002880171,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
31,"Carol bought a ball at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.35649300026125,0,0.10997099980158964,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
32,"Dave bought a book at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Dave buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,68.08574599972417,0,0.10527099993851152,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
33,"Alice bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.37265299989303,0,0.10765000024548499,['relational'],,,,,,,,113.06678344572951,1737.9921875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11242542003856215,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
