idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
0,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (3, 4). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,0.12539099998321035,0.04698390909073747,633.6953125,pre_replay,False
1,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.010180000117543386,0.04698390909073747,633.6953125,pre_replay,False
2,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RLURR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.01202000021294225,0.04698390909073747,633.6953125,pre_replay,False
3,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3) goal (4, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.0076500000432133675,0.04698390909073747,633.6953125,pre_replay,False
4,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.00700999999025953,0.04698390909073747,633.6953125,pre_replay,False
5,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1). After moves RUDUL where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.008719999641471077,0.04698390909073747,633.6953125,pre_replay,False
6,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006490000032499665,0.04698390909073747,633.6953125,pre_replay,False
7,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006420000318030361,0.04698390909073747,633.6953125,pre_replay,False
8,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DUDUU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.008059999800025253,0.04698390909073747,633.6953125,pre_replay,False
9,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006409999969037017,0.04698390909073747,633.6953125,pre_replay,False
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.00655999974696897,0.04698390909073747,633.6953125,pre_replay,False
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.008000999969226541,0.04698390909073747,633.6953125,pre_replay,False
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.009750000117492164,0.04698390909073747,633.6953125,pre_replay,False
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006629999916185625,0.04698390909073747,633.6953125,pre_replay,False
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","[2, 3]",1,1,1.0,2,2,0,0,0.008240000170189887,0.04698390909073747,633.6953125,pre_replay,False
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.011549999726412352,0.04698390909073747,633.6953125,pre_replay,False
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006740000117133604,0.04698390909073747,633.6953125,pre_replay,False
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.008290000096167205,0.04698390909073747,633.6953125,pre_replay,False
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006579999990208307,0.04698390909073747,633.6953125,pre_replay,False
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006499999926745659,0.04698390909073747,633.6953125,pre_replay,False
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.008640000032755779,0.04698390909073747,633.6953125,pre_replay,False
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006720000328641618,0.04698390909073747,633.6953125,pre_replay,False
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006480000138253672,0.04698390909073747,633.6953125,pre_replay,False
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","[4, 1]",1,1,1.0,2,2,0,0,0.0088400001914124,0.04698390909073747,633.6953125,pre_replay,False
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.00655999974696897,0.04698390909073747,633.6953125,pre_replay,False
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006549999852722976,0.04698390909073747,633.6953125,pre_replay,False
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","[1, 3]",1,1,1.0,2,2,0,0,0.008160000106727239,0.04698390909073747,633.6953125,pre_replay,False
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.0064899995777523145,0.04698390909073747,633.6953125,pre_replay,False
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006349999694066355,0.04698390909073747,633.6953125,pre_replay,False
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.007829999958630651,0.04698390909073747,633.6953125,pre_replay,False
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006309999662335031,0.04698390909073747,633.6953125,pre_replay,False
