idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris.,0,1,0.0,1,1,0,1,94.88039700227091,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Carol bought a coin at StoreC. StoreC is in London. In which city did Carol buy the coin?,London,London,1,1,1.0,1,1,0,0,70.10846599951037,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Alice bought a coin at StoreB. StoreB is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,1,1.0,1,1,0,0,70.20633800129872,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Alice bought a book at StoreA. StoreA is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,70.42302799891331,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,1,1.0,1,1,0,0,69.7025939989544,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Alice bought a apple at StoreA. StoreA is in Paris. In which city did Alice buy the apple?,Paris,Paris.,0,1,0.0,1,1,0,1,92.79785599937895,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Bob bought a coin at StoreB. StoreB is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,1,1.0,1,1,0,0,94.58804500172846,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London.,0,1,0.0,1,1,0,1,93.5542789993633,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris.,0,1,0.0,1,1,0,1,93.64159000324435,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Alice bought a apple at StoreC. StoreC is in Rome. In which city did Alice buy the apple?,Rome,Rome.,0,1,0.0,1,1,0,1,117.53359399881447,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,1,1.0,1,1,0,0,70.08697699711774,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bob bought a ball at StoreC. StoreC is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin.,0,1,0.0,1,1,0,1,95.54957900036243,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Dave bought a coin at StoreC. StoreC is in Paris. In which city did Dave buy the coin?,Paris,Paris,1,1,1.0,1,1,0,0,71.34474299891735,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave bought a book at StoreB. StoreB is in London. In which city did Dave buy the book?,London,London,1,1,1.0,1,1,0,0,70.1695470015693,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Carol bought a apple at StoreC. StoreC is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,1,1.0,1,1,0,0,94.11243200156605,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Bob bought a ball at StoreB. StoreB is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,1,1.0,1,1,0,0,94.77035600139061,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London.,0,1,0.0,1,1,0,1,94.78157599733095,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Carol bought a ball at StoreC. StoreC is in London. In which city did Carol buy the ball?,London,London.,0,1,0.0,1,1,0,1,93.39344800173421,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,0,1,0.0,1,1,0,1,94.13251200021477,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Dave bought a ball at StoreC. StoreC is in London. In which city did Dave buy the ball?,London,London,1,1,1.0,1,1,0,0,70.17931700102054,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Carol bought a book at StoreC. StoreC is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,69.58717399902525,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Alice bought a apple at StoreA. StoreA is in London. In which city did Alice buy the apple?,London,London,1,1,1.0,1,1,0,0,69.062540998857,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob bought a apple at StoreC. StoreC is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin.,0,1,0.0,1,1,0,1,93.17626700067194,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob bought a ball at StoreC. StoreC is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,1,1.0,1,1,0,0,69.60160400194582,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Alice bought a coin at StoreA. StoreA is in London. In which city did Alice buy the coin?,London,London.,0,1,0.0,1,1,0,1,93.86479000022518,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome.,0,1,0.0,1,1,0,1,116.50217900023563,167.5689738686263,2974.36328125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
