idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (4, 0). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,88.52984400073183,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) → (4, 1) → (3, 1) → (3, 2) → (3, 3) → (3, 4) → (3, 5) → (2, 5) → (2, 4) → (2, 3) → (2, 2) → (2, 1) → (1, 1) → (1, 2) → (0, 2) → (0, 1)",0,0,0.0,47,1,1,0,2727.4729410019063,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1). After moves ULDUD where do you end?","[3, 1]","(4, 4)",0,0,0.0,2,2,0,0,207.4767120029719,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (0, 2). What is the shortest path length?",5,10,0,0,0.0,1,1,0,0,111.6840679969755,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 2) -> (4, 1) -> (4, 0) -> (3, 0)",0,0,0.0,14,1,1,0,885.1406819994736,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4). After moves LRUUD where do you end?","[4, 3]","(3, 3)",0,0,0.0,2,2,0,0,210.535564001475,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0) goal (4, 4). What is the shortest path length?",4,7,0,0,0.0,1,1,0,0,88.61851400070009,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1)",0,0,0.0,17,1,1,0,1052.7620909997495,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves RLRLD where do you end?","[0, 2]","(0, 5)",0,0,0.0,2,2,0,0,207.03256900014821,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 1) goal (1, 1). What is the shortest path length?",2,8,0,0,0.0,1,1,0,0,86.84989700122969,481.386079519966,2973.8359375,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
