idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
0,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (3, 4). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,0.12515000025814516,0.03569926821577667,635.08984375,pre_replay,False
1,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.010230000043520704,0.03569926821577667,635.08984375,pre_replay,False
2,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RLURR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.012059999789926223,0.03569926821577667,635.08984375,pre_replay,False
3,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3) goal (4, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.007580000328744063,0.03569926821577667,635.08984375,pre_replay,False
4,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.007130000085453503,0.03569926821577667,635.08984375,pre_replay,False
5,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1). After moves RUDUL where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.008600000001024455,0.03569926821577667,635.08984375,pre_replay,False
6,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.011549999726412352,0.03569926821577667,635.08984375,pre_replay,False
7,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.0067399996623862535,0.03569926821577667,635.08984375,pre_replay,False
8,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DUDUU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.008370999694307102,0.03569926821577667,635.08984375,pre_replay,False
9,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006499999926745659,0.03569926821577667,635.08984375,pre_replay,False
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006599999778700294,0.03569926821577667,635.08984375,pre_replay,False
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.008129999969241908,0.03569926821577667,635.08984375,pre_replay,False
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.00641999986328301,0.03569926821577667,635.08984375,pre_replay,False
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006440000106522348,0.03569926821577667,635.08984375,pre_replay,False
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","[2, 3]",1,1,1.0,2,2,0,0,0.00810999972600257,0.03569926821577667,635.08984375,pre_replay,False
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006360000043059699,0.03569926821577667,635.08984375,pre_replay,False
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006539999958476983,0.03569926821577667,635.08984375,pre_replay,False
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.007999999979801942,0.03569926821577667,635.08984375,pre_replay,False
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006509999820991652,0.03569926821577667,635.08984375,pre_replay,False
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006440000106522348,0.03569926821577667,635.08984375,pre_replay,False
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.007740000000922009,0.03569926821577667,635.08984375,pre_replay,False
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006320000011328375,0.03569926821577667,635.08984375,pre_replay,False
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006420000318030361,0.03569926821577667,635.08984375,pre_replay,False
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","[4, 1]",1,1,1.0,2,2,0,0,0.007709999863436678,0.03569926821577667,635.08984375,pre_replay,False
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006270000085351057,0.03569926821577667,635.08984375,pre_replay,False
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.0064000000747910235,0.03569926821577667,635.08984375,pre_replay,False
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","[1, 3]",1,1,1.0,2,2,0,0,0.00777000013840734,0.03569926821577667,635.08984375,pre_replay,False
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006350000148813706,0.03569926821577667,635.08984375,pre_replay,False
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006339999799820362,0.03569926821577667,635.08984375,pre_replay,False
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.007560000085504726,0.03569926821577667,635.08984375,pre_replay,False
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006270000085351057,0.03569926821577667,635.08984375,pre_replay,False
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.00641999986328301,0.03569926821577667,635.08984375,pre_replay,False
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.007789999926899327,0.03569926821577667,635.08984375,pre_replay,False
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006329999905574368,0.03569926821577667,635.08984375,pre_replay,False
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.0062099998103803955,0.03569926821577667,635.08984375,pre_replay,False
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","[3, 1]",1,1,1.0,2,2,0,0,0.007620000360475387,0.03569926821577667,635.08984375,pre_replay,False
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.0062699996306037065,0.03569926821577667,635.08984375,pre_replay,False
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006270000085351057,0.03569926821577667,635.08984375,pre_replay,False
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","[2, 1]",1,1,1.0,2,2,0,0,0.007600999651913298,0.03569926821577667,635.08984375,pre_replay,False
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006289999873843044,0.03569926821577667,635.08984375,pre_replay,False
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006190000021888409,0.03569926821577667,635.08984375,pre_replay,False
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","[2, 2]",1,1,1.0,2,2,0,0,0.0079100000220933,0.03569926821577667,635.08984375,pre_replay,False
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006360000043059699,0.03569926821577667,635.08984375,pre_replay,False
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006230000053619733,0.03569926821577667,635.08984375,pre_replay,False
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.007780000032653334,0.03569926821577667,635.08984375,pre_replay,False
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.009259999842470279,0.03569926821577667,635.08984375,pre_replay,False
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.00650000038149301,0.03569926821577667,635.08984375,pre_replay,False
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.007869999990361976,0.03569926821577667,635.08984375,pre_replay,False
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006479999683506321,0.03569926821577667,635.08984375,pre_replay,False
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006430000212276354,0.03569926821577667,635.08984375,pre_replay,False
50,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LLDUR where do you end?","[2, 3]","[2, 3]",1,1,1.0,2,2,0,0,0.007869999990361976,0.03569926821577667,635.08984375,pre_replay,False
51,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 0). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.0064000000747910235,0.03569926821577667,635.08984375,pre_replay,False
52,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.034079999750247225,0.03569926821577667,635.08984375,pre_replay,False
53,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves ULDLR where do you end?","[3, 1]","[3, 1]",1,1,1.0,2,2,0,0,0.00827999974717386,0.03569926821577667,635.08984375,pre_replay,False
54,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1) goal (3, 0). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006509999820991652,0.03569926821577667,635.08984375,pre_replay,False
55,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006369999937305693,0.03569926821577667,635.08984375,pre_replay,False
56,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves ULDUR where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.0085299998318078,0.03569926821577667,635.08984375,pre_replay,False
57,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (2, 2). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.0067099999796482734,0.03569926821577667,635.08984375,pre_replay,False
58,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.009559999853081536,0.03569926821577667,635.08984375,pre_replay,False
59,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2). After moves ULULD where do you end?","[2, 1]","[2, 1]",1,1,1.0,2,2,0,0,0.008879999768396374,0.03569926821577667,635.08984375,pre_replay,False
60,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.0068700001065735705,0.03569926821577667,635.08984375,pre_replay,False
61,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006499999926745659,0.03569926821577667,635.08984375,pre_replay,False
62,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLDDR where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.007869999990361976,0.03569926821577667,635.08984375,pre_replay,False
63,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (4, 4). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006471000233432278,0.03569926821577667,635.08984375,pre_replay,False
64,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006480000138253672,0.03569926821577667,635.08984375,pre_replay,False
65,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 4). After moves RLUDU where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.007950000053824624,0.03569926821577667,635.08984375,pre_replay,False
66,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006339999799820362,0.03569926821577667,635.08984375,pre_replay,False
67,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006289999873843044,0.03569926821577667,635.08984375,pre_replay,False
68,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 4). After moves URLRU where do you end?","[2, 2]","[2, 2]",1,1,1.0,2,2,0,0,0.007839999852876645,0.03569926821577667,635.08984375,pre_replay,False
69,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (4, 1). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006259999736357713,0.03569926821577667,635.08984375,pre_replay,False
70,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.0061800001276424155,0.03569926821577667,635.08984375,pre_replay,False
71,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UUDDU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.007659999937459361,0.03569926821577667,635.08984375,pre_replay,False
72,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (0, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.0061499999901570845,0.03569926821577667,635.08984375,pre_replay,False
73,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006100000064179767,0.03569926821577667,635.08984375,pre_replay,False
74,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves LDRLR where do you end?","[1, 2]","[1, 2]",1,1,1.0,2,2,0,0,0.00748999991628807,0.03569926821577667,635.08984375,pre_replay,False
75,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (2, 1). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006090000169933774,0.03569926821577667,635.08984375,pre_replay,False
76,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006270000085351057,0.03569926821577667,635.08984375,pre_replay,False
77,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 4). After moves UDULL where do you end?","[1, 3]","[1, 3]",1,1,1.0,2,2,0,0,0.007680000180698698,0.03569926821577667,635.08984375,pre_replay,False
78,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (1, 4). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006329999905574368,0.03569926821577667,635.08984375,pre_replay,False
79,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006159999884403078,0.03569926821577667,635.08984375,pre_replay,False
80,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RUDUR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.007510000159527408,0.03569926821577667,635.08984375,pre_replay,False
81,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 2) goal (0, 2). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006199999916134402,0.03569926821577667,635.08984375,pre_replay,False
82,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006300000222836388,0.03569926821577667,635.08984375,pre_replay,False
83,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 2). After moves DLUUL where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.0076199999057280365,0.03569926821577667,635.08984375,pre_replay,False
84,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.008930000149121042,0.03569926821577667,635.08984375,pre_replay,False
85,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006369999937305693,0.03569926821577667,635.08984375,pre_replay,False
86,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 4). After moves ULUUL where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.00748999991628807,0.03569926821577667,635.08984375,pre_replay,False
87,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (4, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006119999852671754,0.03569926821577667,635.08984375,pre_replay,False
88,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.00624999984211172,0.03569926821577667,635.08984375,pre_replay,False
89,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DULDU where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.00746000023355009,0.03569926821577667,635.08984375,pre_replay,False
90,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 4). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.0061499999901570845,0.03569926821577667,635.08984375,pre_replay,False
91,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006130000201665098,0.03569926821577667,635.08984375,pre_replay,False
92,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves UDDDL where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.00748999991628807,0.03569926821577667,635.08984375,pre_replay,False
93,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (2, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.0063910001699696295,0.03569926821577667,635.08984375,pre_replay,False
94,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006230000053619733,0.03569926821577667,635.08984375,pre_replay,False
95,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2). After moves DLLUL where do you end?","[1, 2]","[1, 2]",1,1,1.0,2,2,0,0,0.007539999842265388,0.03569926821577667,635.08984375,pre_replay,False
96,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (3, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006170000233396422,0.03569926821577667,635.08984375,pre_replay,False
