idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 4) goal (3, 4). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,85.50546499463962,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,"(0, 4) -> (0, 2) -> (1, 2) -> (1, 0) -> (2, 0) -> (2, 1) -> (2, 2) -> (2, 3) -> (3, 3)",0,0,0.0,26,1,1,0,1524.8609910049709,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1). After moves UDUDU where do you end?","[4, 0]","(1, 3)",0,0,0.0,2,2,0,0,201.89304800442187,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 0) goal (4, 3). What is the shortest path length?",3,10,0,0,0.0,1,1,0,0,108.33116700086975,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,"(0, 4) -> (1, 4) -> (2, 4) -> (2, 3) -> (2, 2) -> (2, 1) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1) -> (0, 2) -> (0, 3) -> (3, 3)",0,0,0.0,38,1,1,0,2184.5590340017225,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 3). After moves DUDUD where do you end?","[0, 4]","(4, 0)",0,0,0.0,2,2,0,0,201.40945500315866,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (1, 2) goal (0, 1). What is the shortest path length?",2,7,0,0,0.0,1,1,0,0,83.72106400202028,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,"(0, 4) -> (1, 4) -> (1, 3) -> (2, 3) -> (2, 2) -> (2, 1) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1) -> (0, 2) -> (0, 3) -> (1, 3) -> (2, 3) -> (3, 3)",0,0,0.0,44,1,1,0,2512.3515040031634,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1). After moves LRLRD where do you end?","[4, 2]","(4, 1)",0,0,0.0,2,2,0,0,201.40866500150878,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 1) goal (1, 4). What is the shortest path length?",6,8,0,0,0.0,1,1,0,0,84.07784499286208,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
10,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,"(0, 4) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3)",0,0,0.0,14,1,1,0,861.8554109998513,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (3, 3). After moves RULRL where do you end?","[3, 2]","(4, 4)",0,0,0.0,2,2,0,0,201.38378400588408,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (1, 2) goal (0, 0). What is the shortest path length?",3,8,0,0,0.0,1,1,0,0,83.61640300427098,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (2, 4) to (4, 3)?",RUR,"(2, 4) -> (3, 4) -> (4, 4) -> (4, 3)",0,0,0.0,11,1,1,0,697.4441399943316,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 1). After moves RLRDU where do you end?","[1, 1]","(3, 3)",0,0,0.0,2,2,0,0,202.16079900274053,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (0, 3) goal (3, 1). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,84.09611500246683,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. What move sequence leads from (0, 4) to (3, 3)?",RRRU,"(0, 4) -> (1, 4) -> (1, 3) -> (2, 3) -> (2, 2) -> (2, 1) -> (3, 1) -> (3, 0) -> (3, 3)",0,0,0.0,26,1,1,0,1523.5260929985088,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (4, 2). After moves DLDUD where do you end?","[3, 4]","(3, 4)",0,1,0.0,2,2,0,0,201.7754260014044,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 2), (1, 0), (1, 3), (2, 1), (2, 2), (2, 3), (3, 0), (4, 4)]. Start (3, 2) goal (4, 0). What is the shortest path length?",3,12,0,0,0.0,1,1,0,0,107.39361000014469,474.0372190673623,2948.3125,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08773545314033981,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
