idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (4, 0). What is the shortest path length?",3,10,0,0,0.0,1,1,0,0,109.33508000016445,False,10,3,3.3333333333333335,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) → (4, 1) → (3, 1) → (2, 1) → (2, 2) → (2, 3) → (1, 3) → (1, 4) → (0, 4) → (0, 1)",0,0,0.0,29,1,1,0,1718.0152849996375,False,0,5,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1). After moves ULDUD where do you end?","[3, 1]","(4, 5)",0,0,0.0,2,2,0,0,204.87467299972195,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (0, 2). What is the shortest path length?",5,8,0,0,0.0,1,1,0,0,84.77003499865532,False,8,5,1.6,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 2) -> (3, 2) -> (2, 2) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (3, 0)",0,0,0.0,26,1,1,0,1545.4159559994878,False,0,4,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4). After moves LRUUD where do you end?","[4, 3]","(4, 0)",0,0,0.0,2,2,0,0,203.278113000124,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0) goal (4, 4). What is the shortest path length?",4,8,0,0,0.0,1,1,0,0,84.56936400034465,False,8,4,2.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1)",0,0,0.0,17,1,1,0,1041.7582859990944,False,0,5,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves RLRLD where do you end?","[0, 2]","(3, 3)",0,0,0.0,2,2,0,0,204.2646589998185,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 1) goal (1, 1). What is the shortest path length?",2,7,0,0,0.0,1,1,0,0,84.97821600030875,False,7,2,3.5,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) → (3, 3) → (2, 3) → (1, 3) → (0, 3) → (0, 2) → (0, 1) → (0, 0)",0,0,0.0,23,1,1,0,1376.256186998944,False,0,4,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves UDRUR where do you end?","[4, 0]","(2, 5)",0,0,0.0,2,2,0,0,202.87069999903906,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4) goal (1, 0). What is the shortest path length?",7,8,0,0,0.0,1,1,0,0,84.15628199873026,False,8,7,1.1428571428571428,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) → (3, 0) → (2, 0) → (1, 0) → (0, 0) → (0, 1)",0,0,0.0,17,1,1,0,1039.2585999998118,False,0,5,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves DDUDL where do you end?","[3, 4]","(2, 4)",0,0,0.0,2,2,0,0,203.1866520010226,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (4, 4). What is the shortest path length?",1,7,0,0,0.0,1,1,0,0,84.55663399945479,False,7,1,7.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) → (4, 1) → (3, 1) → (2, 1) → (2, 0) → (1, 0) → (1, 1) → (0, 1)",0,0,0.0,23,1,1,0,1371.0084939993976,False,0,5,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves DUURR where do you end?","[2, 0]","(3, 4)",0,0,0.0,2,2,0,0,202.9219510004623,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1) goal (3, 1). What is the shortest path length?",2,8,0,0,0.0,1,1,0,0,84.95034599945939,False,8,2,4.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 2) -> (3, 2) -> (2, 2) -> (2, 1) -> (1, 1) -> (1, 0) -> (0, 0) -> (0, 1) -> (0, 2) -> (0, 3)",0,0,0.0,32,1,1,0,1868.1866830011131,False,0,4,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0). After moves LLRRL where do you end?","[3, 0]","(4, 3)",0,0,0.0,2,2,0,0,206.37022299888486,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2) goal (2, 1). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,84.71675500004494,False,7,3,2.3333333333333335,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (3, 3) -> (2, 3) -> (1, 3) -> (0, 3) -> (0, 4) -> (0, 2) -> (0, 1) -> (0, 0)",0,0,0.0,26,1,1,0,1538.7712629999442,False,0,4,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves ULDRU where do you end?","[2, 0]","(2, 4)",0,0,0.0,2,2,0,0,203.69034499890404,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (2, 0). What is the shortest path length?",1,7,0,0,0.0,1,1,0,0,85.28906900028232,False,7,1,7.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) → (4, 2) → (3, 2) → (2, 2) → (2, 3) → (2, 4) → (1, 4) → (1, 3) → (0, 3) → (0, 2) → (0, 1) → (0, 0)",0,0,0.0,35,1,1,0,2042.3348909989727,False,0,4,0.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3). After moves UUDDD where do you end?","[4, 4]","(4, 1)",0,0,0.0,2,2,0,0,204.41476000087277,False,5,5,1.0,448.094173515985,2950.70703125,pre_replay,False,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
