idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
0,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LL,UDLRURDLRLRDLLULURRDDULLDRDRCRRDDRCRRDRCRRDDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRDRCRRD,0,0,0.0,1,1,0,0,6066.7838029999075,0,0.1643299997340364,['spatial'],,,,False,353,2,176.5,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
1,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (4, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UUUU,RLRUURDLLRDLLRDRCRULURRDDLCRRDRCRUCUURUDRCRULURRDDLCRRDRCRUCUURUD,0,0,0.0,1,1,0,0,883.9453619998494,0,0.10133100022358121,['spatial'],,,,False,57,4,14.25,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
2,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 5) goal (5, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UURU,URDRUURRDDLUDDLRURRDLLURRLDDRRCRRDDD,0,0,0.0,1,1,0,0,460.8840210003109,0,0.09806099978959537,['spatial'],,,,False,35,4,8.75,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
3,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (4, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UUUU,URDRRDDLLULLRDRLRDDRUURDDLUURDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRDLLRDRLRDDRLRDDRLRD,0,0,0.0,1,1,0,0,6064.872549000029,0,0.09641000042392989,['spatial'],,,,False,575,4,143.75,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
4,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDD,RDLLDRDRLURRDDRUDDLUULURUDDRCRURRDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCR,0,0,0.0,1,1,0,0,6077.564104999965,0,0.09961000023395172,['spatial'],,,,False,448,3,149.33333333333334,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
5,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLDRDLDLURRDDLUDDRCUURRUULRRDRCRDRCRCLRDRCRCDRLRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUCUUURRDDLCRRUC,0,0,0.0,1,1,0,0,6050.035667999964,0,0.11496099978103302,['spatial'],,,,False,461,4,115.25,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
6,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0) goal (4, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RDDD,URUULRDLLRDDRLDRDRCR,0,0,0.0,1,1,0,0,317.5930340003106,0,0.10246000010738499,['spatial'],,,,False,19,4,4.75,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
7,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURDRLLRDULRDRLRUDDURRDDULRDRLRUDDURRDD,0,0,0.0,1,1,0,0,507.3831230001815,0,0.0897300001270196,['spatial'],,,,False,40,4,10.0,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
8,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (5, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",URU,URUUULLDRDDLLRRULDDDDDRLRDDRUURRDDLUDDLDDRRCARRDDDDRRRLLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDDRLRDDRLRDDDDRRDDRRRDDDDDDRRRDDDDRLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDDRLRDDRLRDDDDRRDDRRRDDDDDDRRRDDDDRLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDDRLRDDRLRDDDDRRDDRRRDDDDDDRRRDDDDRLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDDRLRDDRLRDDDDRRDDRRRDDDDDDRRRDDDDRLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDDRLRDDRLRDDDDRRDDRRRDDDDDDRRRDDDDRLDDRRDRLRDDRLRDDDDRLDDRRRUURUURUDRURRDDDDRRRDDRDLLDRDD,0,0,0.0,1,1,0,0,6063.3257940003205,0,0.10908000012932462,['spatial'],,,,False,542,3,180.66666666666666,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
9,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLRDURDDLUULDRD,0,0,0.0,1,1,0,0,271.99483799995505,0,0.10009000015998026,['spatial'],,,,False,17,2,8.5,1352.6811976448673,2974.3125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.09931993999998667,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
