idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
0,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (3, 4). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,0.12627099977180478,0.04636654545141606,633.84375,pre_replay,False
1,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.009989999853132758,0.04636654545141606,633.84375,pre_replay,False
2,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RLURR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.01216000009662821,0.04636654545141606,633.84375,pre_replay,False
3,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3) goal (4, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.007310000000870787,0.04636654545141606,633.84375,pre_replay,False
4,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006969999958528206,0.04636654545141606,633.84375,pre_replay,False
5,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1). After moves RUDUL where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.008519999937561806,0.04636654545141606,633.84375,pre_replay,False
6,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.0066200000219396316,0.04636654545141606,633.84375,pre_replay,False
7,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.0064599998950143345,0.04636654545141606,633.84375,pre_replay,False
8,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DUDUU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.008609999895270448,0.04636654545141606,633.84375,pre_replay,False
9,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006639999810431618,0.04636654545141606,633.84375,pre_replay,False
