idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
0,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 4) goal (1, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LL,URURLDDLUURRLRDRCRRULDDRUURRDDRCRRLRLLRDRCRDRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLRLLRDRCRRLR,0,0,0.0,1,1,0,0,6145.609069000329,0,0.17595100007383735,['spatial'],,,,False,390,2,195.0,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
1,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (4, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UUUU,URDRLLRDRLUURRDDLUULURRDDLUURDDRLRUURDDLRRDRLUURRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRURUDRLRDDLUURRDDLRDDRUR,0,0,0.0,1,1,0,0,6161.820025999987,0,0.10956100004477776,['spatial'],,,,False,590,4,147.5,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
2,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 5) goal (5, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UURU,URDRULRDLLULLRDDRLUDDRCR,0,0,0.0,1,1,0,0,350.0914220003324,0,0.10709099979067105,['spatial'],,,,False,23,4,5.75,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
3,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (4, 0). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",UUUU,URUDDLUULRDRLRDDL,0,0,0.0,1,1,0,0,273.50939100006144,0,0.10108099968419992,['spatial'],,,,False,17,4,4.25,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
4,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 1) goal (4, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",DDD,RDLDLURRDDRLRDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDDRCUDD,0,0,0.0,1,1,0,0,6196.589712999867,0,0.10210099981122767,['spatial'],,,,False,346,3,115.33333333333333,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
5,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RDLDRLURDRRDDLUUULURRDLLRDRLRDRCRUCRUUURRDDLRCRRDRCRRCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRRRCRDCRUCRUURDDLCRR,0,0,0.0,1,1,0,0,6094.742687000235,0,0.10162100033994648,['spatial'],,,,False,368,4,92.0,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
6,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0) goal (4, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RDDD,UDRLDRULURRDDLLRDRCUDDLUURDRCUDDLUURDRCUDDLUURD,0,0,0.0,1,1,0,0,674.7236399996837,0,0.10418100009701448,['spatial'],,,,False,44,4,11.0,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
7,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLDRULURRDDULLRDLLURRDDRLRUDDRCRRDCRRUCUCCUUURUCRRDRCRCDRCRDCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRC,0,0,0.0,1,1,0,0,6093.8423269999475,0,0.09758999976838822,['spatial'],,,,False,276,4,69.0,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
8,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 4) goal (5, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",URU,RLRUURDDDLLRDRLRDDRLRD,0,0,0.0,1,1,0,0,299.61095999988174,0,0.10651100001268787,['spatial'],,,,False,22,3,7.333333333333333,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
9,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLURDRLLRDULLDRUDDRLRUDDRCRRDRCRUCUUULDDRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUCRUC,0,0,0.0,1,1,0,0,6094.567687000108,0,0.09977999980037566,['spatial'],,,,False,273,2,136.5,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
10,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (0, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LU,UDLRURDDLLULRDRLRDDRLRUURD,0,0,0.0,1,1,0,0,372.1005590000459,0,0.10488999987501302,['spatial'],,,,False,26,2,13.0,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
11,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLDRULURRDDLLRDURRDDRLRUDDRLRDDLRDRLRUDDLUURRRDDLRDDRLRUDDRLRUDDLUURRRDDLRDDRLRUDDRLRUDDLUURRRDDLRDDRLRUDDRLRUDDLUURRRDDLRDDRLUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDUURRDDLRDDRLDU,0,0,0.0,1,1,0,0,6097.566327000095,0,0.10009100014940486,['spatial'],,,,False,545,2,272.5,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
12,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RD,URDDLUUULLRDLLRDDRLRDRCR,0,0,0.0,1,1,0,0,344.3725740003174,0,0.10646000009728596,['spatial'],,,,False,23,2,11.5,1422.8602850038324,2967.0703125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.10225063998404949,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
