idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (3, 4). What is the shortest path length?",7,10,0,0,0.0,1,1,0,0,404.9794809998275,False,10,7,1.4285714285714286,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",0,0,0.0,26,1,1,0,1600.1021310003125,False,0,2,0.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1). After moves RLURR where do you end?","[2, 0]","(1, 5)",0,0,0.0,2,2,0,0,212.49082400026964,False,5,5,1.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3) goal (4, 1). What is the shortest path length?",4,7,0,0,0.0,1,1,0,0,90.34103900012269,False,7,4,1.75,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (3, 2) -> (2, 2) -> (2, 1) -> (1, 1) -> (1, 2) -> (1, 3) -> (1, 4)",0,0,0.0,23,1,1,0,1409.2330029998266,False,0,5,0.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1). After moves RUDUL where do you end?","[2, 0]","(2, 5)",0,0,0.0,2,2,0,0,211.64050999959727,False,5,5,1.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (4, 3). What is the shortest path length?",4,10,0,0,0.0,1,1,0,0,114.04222800047137,False,10,4,2.5,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",0,0,0.0,26,1,1,0,1564.219478999803,False,0,2,0.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves DUDUU where do you end?","[4, 2]","(1, 1)",0,0,0.0,2,2,0,0,209.7685779999665,False,5,5,1.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0) goal (1, 3). What is the shortest path length?",4,7,0,0,0.0,1,1,0,0,88.58716899976571,False,7,4,1.75,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (5, 3) -> (5, 4) -> (4, 4) -> (4, 5) -> (4, 4) -> (4, 2) -> (1, 2) -> (1, 4)",0,0,0.0,29,1,1,0,1734.3591750004634,False,0,5,0.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","(1, 4)",0,0,0.0,2,2,0,0,211.13493599932553,False,5,5,1.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,7,0,0,0.0,1,1,0,0,89.20137299992348,False,7,5,1.4,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (1, 2) → (1, 4)",0,0,0.0,14,1,1,0,885.7657250000557,False,0,5,0.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 3)",0,0,0.0,2,2,0,0,208.0064379997566,False,5,5,1.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,6,0,0,0.0,1,1,0,0,88.83270000023913,False,6,2,3.0,620.3638040564508,1703.11328125,pre_replay,False,0.4506568600118044,1.0,50,50,50,50,0.10830802000782569,0.0,0,50,50,50,0.07135847999961697,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
