idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (0, 5) goal (4, 3). What is the shortest path length?",6,18,0,0,0.0,1,1,0,0,455.38197700079763,False,18,6,3.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. What move sequence leads from (4, 3) to (3, 5)?",LDD,"(4, 3) -> (2, 5) -> (2, 2) -> (2, 1) -> (1, 1) -> (1, 3) -> (0, 3) -> (0, 4) -> (3, 4) -> (3, 5)",0,0,0.0,29,1,1,0,1769.7486749984819,False,0,3,0.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (4, 0). After moves DRDLU where do you end?","[4, 1]","(3, 5)",0,0,0.0,2,2,0,0,214.480860000549,False,5,5,1.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (5, 2) goal (4, 2). What is the shortest path length?",1,7,0,0,0.0,1,1,0,0,91.02693299973907,False,7,1,7.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. What move sequence leads from (4, 3) to (3, 5)?",LDD,"(4, 3) -> (4, 4) -> (4, 5) -> (3, 5)",0,0,0.0,11,1,1,0,735.4465500011429,False,0,3,0.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (5, 1). After moves LUDDU where do you end?","[4, 1]","(5, 5)",0,0,0.0,2,2,0,0,216.2431540000398,False,5,5,1.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (4, 1) goal (2, 4). What is the shortest path length?",5,7,0,0,0.0,1,1,0,0,90.70314000018698,False,7,5,1.4,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. What move sequence leads from (2, 3) to (4, 1)?",RRUU,"(2, 3) → (2, 2) → (2, 1) → (3, 1) → (4, 1)",0,0,0.0,14,1,1,0,908.6845559995709,False,0,4,0.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (3, 5). After moves ULLRL where do you end?","[1, 4]","(3, 3)",0,0,0.0,2,2,0,0,213.92364299936162,False,5,5,1.0,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Grid 6x6 with obstacles [(0, 3), (0, 4), (1, 1), (1, 3), (2, 0), (2, 1), (2, 2), (2, 5), (3, 0), (4, 4), (4, 5), (5, 0)]. Start (1, 5) goal (3, 4). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,90.04969499983417,False,7,3,2.3333333333333335,322.27411243214067,1841.55859375,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.1102321399594075,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
