idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
0,Alice found at the Library on Monday. Where was Alice?,the Library,the Library,1,1,1.0,2,2,0,0,0.12827999989895034,0.06264173197989727,633.8515625,pre_replay,False
1,Alice found at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,1,1.0,1,1,0,0,0.010069999916595407,0.06264173197989727,633.8515625,pre_replay,False
2,Dave met at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,1,1.0,1,1,0,0,0.010170000223297393,0.06264173197989727,633.8515625,pre_replay,False
3,Bob saw at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.0074299996413174085,0.06264173197989727,633.8515625,pre_replay,False
4,Alice met at the Library on Tuesday. Who was at the Library?,Alice,Alice,1,1,1.0,1,1,0,0,0.006830000074842246,0.06264173197989727,633.8515625,pre_replay,False
5,Bob helped at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.008101000275928527,0.06264173197989727,633.8515625,pre_replay,False
6,Bob helped at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006930000381544232,0.06264173197989727,633.8515625,pre_replay,False
7,Dave met at the Park on Tuesday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.0071800000114308205,0.06264173197989727,633.8515625,pre_replay,False
8,Carol saw at the Park on Wednesday. Where was Carol?,the Park,the Park,1,1,1.0,2,2,0,0,0.006969999958528206,0.06264173197989727,633.8515625,pre_replay,False
9,Carol helped at the Library on Monday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.0073400001383561175,0.06264173197989727,633.8515625,pre_replay,False
10,Bob found at the Park on Tuesday. Where was Bob?,the Park,the Park,1,1,1.0,2,2,0,0,0.006949999715288868,0.06264173197989727,633.8515625,pre_replay,False
11,Dave met at the Library on Tuesday. What did Dave do?,met,met,1,1,1.0,1,1,0,0,0.006570000095962314,0.06264173197989727,633.8515625,pre_replay,False
12,Bob helped at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,1,1.0,1,1,0,0,0.0067099999796482734,0.06264173197989727,633.8515625,pre_replay,False
13,Bob saw at the Park on Wednesday. What did Bob do?,saw,saw,1,1,1.0,1,1,0,0,0.006320000011328375,0.06264173197989727,633.8515625,pre_replay,False
14,Carol saw at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.0066200000219396316,0.06264173197989727,633.8515625,pre_replay,False
15,Bob saw at the Mall on Wednesday. What did Bob do?,saw,saw,1,1,1.0,1,1,0,0,0.006050000138202449,0.06264173197989727,633.8515625,pre_replay,False
16,Carol helped at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.0068700001065735705,0.06264173197989727,633.8515625,pre_replay,False
17,Bob helped at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.04936999994242797,0.06264173197989727,633.8515625,pre_replay,False
18,Bob saw at the Park on Monday. Where was Bob?,the Park,the Park,1,1,1.0,2,2,0,0,0.009509999927104218,0.06264173197989727,633.8515625,pre_replay,False
19,Bob met at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.00731999989511678,0.06264173197989727,633.8515625,pre_replay,False
20,Alice met at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.007029999778751517,0.06264173197989727,633.8515625,pre_replay,False
21,Carol saw at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.0069899997470201924,0.06264173197989727,633.8515625,pre_replay,False
22,Carol helped at the Library on Wednesday. When was Carol at the Library?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006960000064282212,0.06264173197989727,633.8515625,pre_replay,False
23,Alice helped at the Cafe on Thursday. What did Alice do?,helped,helped,1,1,1.0,1,1,0,0,0.006599999778700294,0.06264173197989727,633.8515625,pre_replay,False
24,Alice found at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.0064299997575290035,0.06264173197989727,633.8515625,pre_replay,False
25,Carol met at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006499999926745659,0.06264173197989727,633.8515625,pre_replay,False
26,Carol met at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,1,1.0,1,1,0,0,0.006569999641214963,0.06264173197989727,633.8515625,pre_replay,False
27,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.0071499998739454895,0.06264173197989727,633.8515625,pre_replay,False
28,Alice helped at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,1,1.0,1,1,0,0,0.006370999926730292,0.06264173197989727,633.8515625,pre_replay,False
29,Carol helped at the Mall on Monday. What did Carol do?,helped,helped,1,1,1.0,1,1,0,0,0.006329999905574368,0.06264173197989727,633.8515625,pre_replay,False
30,Carol helped at the Library on Tuesday. What did Carol do?,helped,helped,1,1,1.0,1,1,0,0,0.00624999984211172,0.06264173197989727,633.8515625,pre_replay,False
31,Alice found at the Mall on Thursday. What did Alice do?,found,found,1,1,1.0,1,1,0,0,0.006300000222836388,0.06264173197989727,633.8515625,pre_replay,False
32,Alice found at the Park on Tuesday. Who was at the Park?,Alice,Alice,1,1,1.0,1,1,0,0,0.00624999984211172,0.06264173197989727,633.8515625,pre_replay,False
33,Bob met at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006649999704677612,0.06264173197989727,633.8515625,pre_replay,False
34,Bob met at the Cafe on Wednesday. When was Bob at the Cafe?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006549999852722976,0.06264173197989727,633.8515625,pre_replay,False
35,Carol saw at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.007070000265230192,0.06264173197989727,633.8515625,pre_replay,False
36,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,1,1.0,1,1,0,0,0.006480000138253672,0.06264173197989727,633.8515625,pre_replay,False
37,Bob met at the Cafe on Tuesday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.0064000000747910235,0.06264173197989727,633.8515625,pre_replay,False
38,Carol saw at the Park on Tuesday. Where was Carol?,the Park,the Park,1,1,1.0,2,2,0,0,0.007119999736460159,0.06264173197989727,633.8515625,pre_replay,False
39,Bob saw at the Park on Tuesday. What did Bob do?,saw,saw,1,1,1.0,1,1,0,0,0.006440000106522348,0.06264173197989727,633.8515625,pre_replay,False
40,Carol saw at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006519999715237645,0.06264173197989727,633.8515625,pre_replay,False
41,Bob met at the Library on Monday. Where was Bob?,the Library,the Library,1,1,1.0,2,2,0,0,0.00762999979997403,0.06264173197989727,633.8515625,pre_replay,False
42,Bob found at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,1,1.0,1,1,0,0,0.006690000191156287,0.06264173197989727,633.8515625,pre_replay,False
43,Dave saw at the Cafe on Wednesday. What did Dave do?,saw,saw,1,1,1.0,1,1,0,0,0.006300000222836388,0.06264173197989727,633.8515625,pre_replay,False
44,Carol met at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.007449999884556746,0.06264173197989727,633.8515625,pre_replay,False
45,Carol helped at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,1,1.0,1,1,0,0,0.00670000008540228,0.06264173197989727,633.8515625,pre_replay,False
46,Alice saw at the Cafe on Wednesday. What did Alice do?,saw,saw,1,1,1.0,1,1,0,0,0.006339999799820362,0.06264173197989727,633.8515625,pre_replay,False
47,Carol helped at the Library on Monday. Who was at the Library?,Carol,Carol,1,1,1.0,1,1,0,0,0.006219999704626389,0.06264173197989727,633.8515625,pre_replay,False
48,Alice helped at the Cafe on Tuesday. What did Alice do?,helped,helped,1,1,1.0,1,1,0,0,0.006349999694066355,0.06264173197989727,633.8515625,pre_replay,False
49,Dave saw at the Mall on Thursday. Who was at the Mall?,Dave,Dave,1,1,1.0,1,1,0,0,0.006430000212276354,0.06264173197989727,633.8515625,pre_replay,False
50,Bob saw at the Library on Monday. When was Bob at the Library?,Monday,Monday,1,1,1.0,1,1,0,0,0.006460000349761685,0.06264173197989727,633.8515625,pre_replay,False
51,Carol saw at the Cafe on Monday. When was Carol at the Cafe?,Monday,Monday,1,1,1.0,1,1,0,0,0.006239999947865726,0.06264173197989727,633.8515625,pre_replay,False
52,Dave saw at the Park on Wednesday. What did Dave do?,saw,saw,1,1,1.0,1,1,0,0,0.006119999852671754,0.06264173197989727,633.8515625,pre_replay,False
53,Alice helped at the Park on Tuesday. When was Alice at the Park?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006430000212276354,0.06264173197989727,633.8515625,pre_replay,False
