idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,Carol bought a apple at StoreB. StoreB is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin.,0,1,0.0,1,1,0,1,368.4613839996018,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
1,Carol bought a ball at StoreB. StoreB is in London. In which city did Carol buy the ball?,London,London,1,1,1.0,1,1,0,0,72.42262299951108,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
2,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,72.45983300072112,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
3,Alice bought a ball at StoreB. StoreB is in Berlin. In which city did Alice buy the ball?,Berlin,Berlin,1,1,1.0,1,1,0,0,72.67568499992194,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
4,Carol bought a book at StoreB. StoreB is in Paris. In which city did Carol buy the book?,Paris,Paris.,0,1,0.0,1,1,0,1,96.33425199990597,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
5,Dave bought a apple at StoreA. StoreA is in Rome. In which city did Dave buy the apple?,Rome,Rome.,0,1,0.0,1,1,0,1,120.35461300001771,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
6,Dave bought a ball at StoreA. StoreA is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,1,1.0,1,1,0,0,73.1043169998884,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
7,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris.,0,1,0.0,1,1,0,1,96.49636300036946,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
8,Alice bought a apple at StoreA. StoreA is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,1,1.0,1,1,0,0,72.69314500081236,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
9,Carol bought a apple at StoreB. StoreB is in Rome. In which city did Carol buy the apple?,Rome,Rome.,0,1,0.0,1,1,0,1,119.6547780000401,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
10,Alice bought a ball at StoreB. StoreB is in London. In which city did Alice buy the ball?,London,London,1,1,1.0,1,1,0,0,72.57470399963495,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,1,1,1.0,1,1,0,0,73.94930299960834,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,72.70320400039054,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,72.4938530001964,,,,,183.20016203562275,1697.515625,pre_replay,False,0.4077959800088138,1.0,50,50,50,50,0.10309330005839001,0.0,0,50,50,50,0.06017020006765961,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
