idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
0,Carol bought a apple at StoreB. StoreB is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,1,1.0,1,1,0,0,341.63932299998123,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Carol bought a ball at StoreB. StoreB is in London. In which city did Carol buy the ball?,London,London,1,1,1.0,1,1,0,0,74.17104900014238,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,1,1.0,1,1,0,0,73.10902300014277,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Alice bought a ball at StoreB. StoreB is in Berlin. In which city did Alice buy the ball?,Berlin,Berlin.,0,1,0.0,1,1,0,1,96.10782900017512,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Carol bought a book at StoreB. StoreB is in Paris. In which city did Carol buy the book?,Paris,Paris.,0,1,0.0,1,1,0,1,95.87936800016905,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Dave bought a apple at StoreA. StoreA is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,1,1.0,1,1,0,0,96.04973899968172,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Dave bought a ball at StoreA. StoreA is in Paris. In which city did Dave buy the ball?,Paris,Paris.,0,1,0.0,1,1,0,1,96.0861190005744,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris.,0,1,0.0,1,1,0,1,95.77348699986032,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Alice bought a apple at StoreA. StoreA is in Paris. In which city did Alice buy the apple?,Paris,Paris.,0,1,0.0,1,1,0,1,96.9120039999325,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Carol bought a apple at StoreB. StoreB is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,1,1.0,1,1,0,0,96.28769000028115,,,,,185.05312466178773,1697.234375,pre_replay,False,0.3576746800536057,1.0,50,50,50,50,0.10016715988967917,0.0,0,50,50,50,0.05732687995987362,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
